tile,year,class,area
226064.0,1997,12,168.93176439917076
226064.0,1997,15,61.0865857533569
226064.0,1997,33,195.85826649133608
226065.0,1997,3,27068.153580698046
226065.0,1997,12,65.16025250933801
226065.0,1997,15,61.05043696234132
226065.0,1997,33,84.3590126271364
226066.0,1997,3,26225.4178422247
226066.0,1997,12,838.6395555853293
226066.0,1997,15,68.71029735034247
226066.0,1997,33,47.43045185211158
226066.0,1997,41,0.0052997639770507
226067.0,1997,3,20925.63073628477
226067.0,1997,4,0.0035135108642578
226067.0,1997,12,419.3295058138925
226067.0,1997,15,5648.429388204435
226067.0,1997,24,21.92982838153089
226067.0,1997,25,0.0070426246948242
226067.0,1997,33,42.10413813085981
226067.0,1997,41,5.281894665161138
226068.0,1997,3,21898.962628065616
226068.0,1997,4,4.162678432556156
226068.0,1997,12,5.27943595977783
226068.0,1997,15,4547.568153749738
226068.0,1997,24,41.86915265857006
226068.0,1997,33,14.685957727233868
226068.0,1997,41,418.314495604423
226069.0,1997,3,18684.1974260938
226069.0,1997,4,2777.760888969509
226069.0,1997,12,30.783004927124043
226069.0,1997,15,1763.5891306230474
226069.0,1997,24,3.331730980224625
226069.0,1997,25,0.2553682600708007
226069.0,1997,33,22.631935015502957
226069.0,1997,41,3496.7326154177654
227058.0,1997,3,2715.4309893437394
227058.0,1997,12,0.1607605291748045
227058.0,1997,15,0.3679696005859376
227058.0,1997,33,9.45225355792236
227059.0,1997,3,27268.6241900388
227059.0,1997,12,9.5954829384155
227059.0,1997,15,19.31144880938723
227059.0,1997,33,68.67178728808595
227060.0,1997,3,27353.28052989772
227060.0,1997,12,22.982446877075088
227060.0,1997,15,15.724620069396993
227060.0,1997,33,106.80298584667904
227061.0,1997,3,20864.044962231357
227061.0,1997,9,0.100972618774414
227061.0,1997,12,1739.6888897627175
227061.0,1997,15,3073.875747955311
227061.0,1997,24,13.445683218932896
227061.0,1997,33,1801.0453409126555
227061.0,1997,41,0.0044679539794921
227062.0,1997,3,20920.08523304852
227062.0,1997,12,316.5501108767661
227062.0,1997,15,2057.9320754523446
227062.0,1997,24,39.24892795007239
227062.0,1997,33,4131.0404387096805
227062.0,1997,41,0.0133970624389648
227063.0,1997,3,25652.83718668747
227063.0,1997,12,14.090711853454616
227063.0,1997,15,1558.6735633823448
227063.0,1997,24,2.195488356811512
227063.0,1997,33,192.6407466253667
227064.0,1997,3,27110.074210509432
227064.0,1997,12,7.479440358154298
227064.0,1997,15,101.19426136419835
227064.0,1997,24,3.0185321818237543
227064.0,1997,33,134.96158871942157
227065.0,1997,3,26325.820152739107
227065.0,1997,12,18.7167226862184
227065.0,1997,15,834.8343260704372
227065.0,1997,24,2.8630929915771404
227065.0,1997,33,94.09756033227522
227066.0,1997,3,25724.787501062667
227066.0,1997,12,849.6662690948968
227066.0,1997,15,581.5607505204697
227066.0,1997,33,23.253154118164023
227066.0,1997,41,0.0053100446777343
227067.0,1997,3,17053.54996351115
227067.0,1997,4,0.0193199627685546
227067.0,1997,12,242.87839064404136
227067.0,1997,15,9544.488994047391
227067.0,1997,24,26.225713901611407
227067.0,1997,33,178.8724913916629
227067.0,1997,41,17.33418307952884
227068.0,1997,3,22394.407172208943
227068.0,1997,4,102.585722895936
227068.0,1997,12,105.87813674377468
227068.0,1997,15,3479.604280335309
227068.0,1997,24,2.166417254394525
227068.0,1997,33,74.00592449420132
227068.0,1997,41,770.6323545798554
227069.0,1997,3,17319.28662250526
227069.0,1997,4,1454.2596786680258
227069.0,1997,12,75.17905914398182
227069.0,1997,15,2539.2785083576646
227069.0,1997,20,0.01738041015625
227069.0,1997,24,17.204556777099448
227069.0,1997,25,1.2024131929321284
227069.0,1997,33,52.56181923266593
227069.0,1997,41,5320.884843440005
227070.0,1997,3,8879.797207132106
227070.0,1997,4,6925.980989811611
227070.0,1997,9,0.0207863024291992
227070.0,1997,12,704.1212737015438
227070.0,1997,15,5355.05942694124
227070.0,1997,20,218.1509196580201
227070.0,1997,24,26.562328501342694
227070.0,1997,25,8.978769967163085
227070.0,1997,30,1.3103553677368174
227070.0,1997,33,48.87308290014666
227070.0,1997,41,4443.743766878647
227071.0,1997,3,8545.792720449923
227071.0,1997,4,7964.603095222327
227071.0,1997,9,0.3560662700805667
227071.0,1997,11,1050.1970238727436
227071.0,1997,12,2974.7148103599334
227071.0,1997,15,5639.436201364284
227071.0,1997,20,3.184627552246104
227071.0,1997,24,22.400073644958702
227071.0,1997,25,4.721991094299313
227071.0,1997,30,6.729673948425281
227071.0,1997,33,172.15595312829586
227071.0,1997,41,42.09153134674081
227072.0,1997,3,5294.136757080484
227072.0,1997,4,606.3190549584968
227072.0,1997,11,7461.033823284113
227072.0,1997,12,5725.568201370049
227072.0,1997,15,356.3548343150688
227072.0,1997,33,2193.318841769694
228058.0,1997,3,3935.3356796840208
228058.0,1997,12,21.929341644775555
228058.0,1997,15,0.7137253328857422
228058.0,1997,33,1.6524934424438469
228059.0,1997,3,26066.61869813515
228059.0,1997,12,1361.9049264604132
228059.0,1997,15,17.261932097900395
228059.0,1997,33,46.11776171582026
228060.0,1997,3,26943.9259163505
228060.0,1997,12,482.4242296034146
228060.0,1997,15,12.753123489624034
228060.0,1997,33,60.078860072388224
228061.0,1997,3,20741.48173486045
228061.0,1997,12,1038.474368769833
228061.0,1997,15,1664.264099722658
228061.0,1997,24,15.40324331549086
228061.0,1997,30,13.01531273883065
228061.0,1997,33,4019.57615854904
228062.0,1997,3,23628.26858949713
228062.0,1997,12,615.7961299216915
228062.0,1997,15,1119.2106013096816
228062.0,1997,24,5.183222935852052
228062.0,1997,30,1.558535560791014
228062.0,1997,33,2093.638809330969
228063.0,1997,3,24120.740270243303
228063.0,1997,12,8.937115587219278
228063.0,1997,15,2566.4846116421827
228063.0,1997,24,12.324834444519022
228063.0,1997,33,712.4198232686047
228064.0,1997,3,26673.990562598545
228064.0,1997,12,18.258364746032715
228064.0,1997,15,233.98221839087117
228064.0,1997,24,0.9000756834716787
228064.0,1997,30,1.3906870870971688
228064.0,1997,33,429.861229384334
228065.0,1997,3,26225.5831563354
228065.0,1997,12,690.542263604564
228065.0,1997,15,312.536850227656
228065.0,1997,24,0.198870713867187
228065.0,1997,33,48.37928096209708
228066.0,1997,3,25946.495375874136
228066.0,1997,12,760.6419754030964
228066.0,1997,15,202.51395109033425
228066.0,1997,24,0.1571387282714843
228066.0,1997,33,269.34089525867165
228067.0,1997,3,23243.941347039035
228067.0,1997,4,0.0676243374023437
228067.0,1997,12,302.879640044492
228067.0,1997,15,3428.912795316927
228067.0,1997,24,6.633228936462455
228067.0,1997,33,75.63547462884502
228067.0,1997,41,6.95337980194093
228068.0,1997,3,20465.61653629165
228068.0,1997,4,18.266806593566777
228068.0,1997,12,23.938778183715808
228068.0,1997,15,6191.029570274876
228068.0,1997,24,11.36957040722669
228068.0,1997,25,0.0183633775024414
228068.0,1997,33,158.2804039908447
228068.0,1997,41,61.61663143762244
228069.0,1997,3,12570.941081203846
228069.0,1997,4,6674.07607718071
228069.0,1997,9,0.0122171268310546
228069.0,1997,12,1728.3528628772467
228069.0,1997,15,692.181595968659
228069.0,1997,20,0.2059915594482418
228069.0,1997,24,1.4211317431640624
228069.0,1997,25,0.0357142363891601
228069.0,1997,33,17.363543396118146
228069.0,1997,41,5095.108222894841
228070.0,1997,3,3792.2847432259146
228070.0,1997,4,7441.690413335001
228070.0,1997,9,0.7639922737426772
228070.0,1997,12,9106.022422054815
228070.0,1997,15,3311.8503290198555
228070.0,1997,20,0.1086058977050781
228070.0,1997,24,1.2201536762084952
228070.0,1997,25,0.0908262761230468
228070.0,1997,33,6.159387608886729
228070.0,1997,41,2951.332022665751
228071.0,1997,3,5266.504779063566
228071.0,1997,4,1702.0970725711352
228071.0,1997,9,21.074824743958104
228071.0,1997,11,176.8081398424677
228071.0,1997,12,1186.6556334850416
228071.0,1997,15,13320.786925600813
228071.0,1997,20,0.1544271469116209
228071.0,1997,24,23.253536066650344
228071.0,1997,30,0.1881202951049806
228071.0,1997,33,50.36797949749784
228071.0,1997,41,19.36938937390143
229058.0,1997,3,1405.599509051991
229058.0,1997,12,538.8708983097573
229058.0,1997,15,11.03785177276613
229058.0,1997,33,0.5788615814208987
229059.0,1997,3,20048.21687589555
229059.0,1997,12,3038.7707597388894
229059.0,1997,15,17.577800060668952
229059.0,1997,33,53.28923903485119
229060.0,1997,3,27330.130427927685
229060.0,1997,12,8.057243799011232
229060.0,1997,15,7.15514223284912
229060.0,1997,33,153.45670358618153
229061.0,1997,3,26364.14615565117
229061.0,1997,12,109.35331592498687
229061.0,1997,15,277.3168610190398
229061.0,1997,24,1.7161151390380869
229061.0,1997,30,13.279700070739716
229061.0,1997,33,726.8281860424098
229062.0,1997,3,19677.87876974369
229062.0,1997,12,3619.344821456059
229062.0,1997,15,1369.5151245900167
229062.0,1997,24,16.639028865112245
229062.0,1997,33,2782.791067216556
229063.0,1997,3,26492.238583425773
229063.0,1997,12,41.618109112671085
229063.0,1997,15,134.67192141216992
229063.0,1997,33,752.4755717550756
229064.0,1997,3,26873.03945190937
229064.0,1997,12,9.852474907531738
229064.0,1997,15,53.93068844299299
229064.0,1997,33,420.35817030241975
229065.0,1997,3,25976.479392333127
229065.0,1997,12,784.1235819525659
229065.0,1997,15,35.1553692910158
229065.0,1997,33,480.7752368605789
229066.0,1997,3,26706.225929328182
229066.0,1997,12,115.27325746282904
229066.0,1997,15,119.41568078417708
229066.0,1997,30,0.2242642432250975
229066.0,1997,33,238.09240332153468
229066.0,1997,41,0.0044220135498046
229067.0,1997,3,24824.261734555337
229067.0,1997,4,0.0166853968505859
229067.0,1997,12,106.22766460375809
229067.0,1997,15,1913.8124129355024
229067.0,1997,24,6.758426565124508
229067.0,1997,33,214.51290036810283
229067.0,1997,41,0.0421550792846679
229068.0,1997,3,22837.836865104287
229068.0,1997,4,1402.6283872255187
229068.0,1997,12,94.17858913104313
229068.0,1997,15,2554.041279771367
229068.0,1997,24,12.569000562317177
229068.0,1997,25,2.1243735458984343
229068.0,1997,33,20.52264580541991
229068.0,1997,41,7.769222171691895
229069.0,1997,3,14217.353913632453
229069.0,1997,4,8934.961209505052
229069.0,1997,12,891.005161079611
229069.0,1997,15,1801.5830526586176
229069.0,1997,24,26.04149738562035
229069.0,1997,25,22.533039997375475
229069.0,1997,33,20.76470400476071
229069.0,1997,41,867.6546790899844
229070.0,1997,3,11006.279060722623
229070.0,1997,4,2476.381085731593
229070.0,1997,9,0.1131261994018555
229070.0,1997,12,2173.5001283572674
229070.0,1997,15,4352.302582221153
229070.0,1997,24,1.3058997650756765
229070.0,1997,25,0.7805584865722672
229070.0,1997,30,4.753769832885686
229070.0,1997,33,5.0003227312622345
229070.0,1997,41,469.2269931005436
229071.0,1997,3,3290.453444566029
229071.0,1997,4,1179.7373618242543
229071.0,1997,9,0.0164073239135742
229071.0,1997,12,3162.961964091792
229071.0,1997,15,1768.978822291014
229071.0,1997,33,66.14756766400072
229071.0,1997,41,0.0990466118164062
230059.0,1997,3,15907.014096807736
230059.0,1997,12,0.954597151184083
230059.0,1997,15,8.747413722839353
230059.0,1997,33,23.33627692694089
230060.0,1997,3,27405.590834686067
230060.0,1997,12,11.682722490417405
230060.0,1997,15,12.859944156127964
230060.0,1997,33,69.1040563265998
230061.0,1997,3,26871.209482337752
230061.0,1997,12,42.47808709020945
230061.0,1997,15,44.4769618593142
230061.0,1997,24,2.3150076365966883
230061.0,1997,33,531.8613553773378
230062.0,1997,3,23045.71864440847
230062.0,1997,12,295.55548175304955
230062.0,1997,15,1011.7325601657146
230062.0,1997,24,11.806122385253891
230062.0,1997,33,3100.3758605096928
230063.0,1997,3,25118.323976913485
230063.0,1997,12,103.22202817724563
230063.0,1997,15,324.7301561651025
230063.0,1997,24,4.392913718078617
230063.0,1997,33,1870.0118466389724
230064.0,1997,3,26885.882106220204
230064.0,1997,12,19.55489073565677
230064.0,1997,15,40.18394252581776
230064.0,1997,33,411.4515295494393
230065.0,1997,3,26473.800995369824
230065.0,1997,12,52.59531796484344
230065.0,1997,15,576.9758572437157
230065.0,1997,24,1.2490593818969775
230065.0,1997,33,173.10383680701062
230066.0,1997,3,26605.533651633392
230066.0,1997,12,394.2937349981521
230066.0,1997,15,65.620298559082
230066.0,1997,33,113.73878938281236
230067.0,1997,3,26171.245174596308
230067.0,1997,12,13.359066333557111
230067.0,1997,15,819.8372089238362
230067.0,1997,33,59.222082241577375
230068.0,1997,3,18537.287236531032
230068.0,1997,4,0.665132325195312
230068.0,1997,12,780.0169546189231
230068.0,1997,15,7526.52664772138
230068.0,1997,24,30.65767923028528
230068.0,1997,25,0.4888469031372069
230068.0,1997,33,54.83728618554672
230068.0,1997,41,0.0971240630493164
230069.0,1997,3,13284.289167699366
230069.0,1997,4,0.2471387156982422
230069.0,1997,12,3586.0426109254445
230069.0,1997,15,6239.689311827071
230069.0,1997,24,15.871043826721603
230069.0,1997,33,76.89843454675321
230069.0,1997,41,3.893545034912111
231057.0,1997,3,245.9535327918814
231057.0,1997,12,1658.8480069020666
231057.0,1997,15,37.417942185669176
231057.0,1997,24,0.7118007857665991
231057.0,1997,33,9.94778298101807
231057.0,1997,41,0.0374648887939453
231058.0,1997,3,873.7768041309181
231058.0,1997,12,2757.3805830928395
231058.0,1997,15,97.43511727240056
231058.0,1997,24,1.9223936318969843
231058.0,1997,33,19.320218363830627
231059.0,1997,3,18784.650137920195
231059.0,1997,12,943.8841082569191
231059.0,1997,15,533.5633052207521
231059.0,1997,24,8.568459561645472
231059.0,1997,33,70.6102098791479
231060.0,1997,3,27214.781561005104
231060.0,1997,12,19.210366923099137
231060.0,1997,15,197.47939603546436
231060.0,1997,24,0.3566846360473635
231060.0,1997,30,5.472545688476583
231060.0,1997,33,61.59908118743858
231061.0,1997,3,24743.485606755097
231061.0,1997,12,168.3680752960205
231061.0,1997,15,410.0242749495208
231061.0,1997,24,2.255881049926737
231061.0,1997,30,15.11315116906756
231061.0,1997,33,2153.4370650437468
231062.0,1997,3,22157.06222293277
231062.0,1997,12,41.47868273443631
231062.0,1997,15,819.6395060693285
231062.0,1997,24,222.71095706183235
231062.0,1997,33,4223.411135643911
231063.0,1997,3,25693.101457512952
231063.0,1997,12,318.57585203661995
231063.0,1997,15,148.41149173754874
231063.0,1997,24,4.2058812921752935
231063.0,1997,33,1256.7559289330045
231064.0,1997,3,25663.751424740403
231064.0,1997,12,713.0445058622387
231064.0,1997,15,235.24711015911583
231064.0,1997,24,5.08972211981201
231064.0,1997,33,739.8840609912131
231065.0,1997,3,26590.83277217026
231065.0,1997,12,397.84216560511067
231065.0,1997,15,127.41229621844364
231065.0,1997,33,160.35901000012066
231066.0,1997,3,23408.11181104453
231066.0,1997,12,3377.649742060492
231066.0,1997,15,280.9398558231805
231066.0,1997,33,112.210958745789
231067.0,1997,3,16928.50048676717
231067.0,1997,12,53.027907462951966
231067.0,1997,15,9972.627029670066
231067.0,1997,24,42.70221217480429
231067.0,1997,33,67.46139938989248
231068.0,1997,3,15147.340743468218
231068.0,1997,12,734.610539922067
231068.0,1997,15,10962.2351898658
231068.0,1997,24,44.92321068749965
231068.0,1997,33,43.38082293212875
231069.0,1997,3,8881.244572988602
231069.0,1997,12,2744.0153080213995
231069.0,1997,15,289.3273435553043
231069.0,1997,33,123.16383251013023
232056.0,1997,3,1260.1058113460315
232056.0,1997,12,64.68990940490472
232056.0,1997,15,19.273618523559232
232056.0,1997,33,3.3150751934814475
232057.0,1997,3,2788.739484627332
232057.0,1997,12,18752.1560592526
232057.0,1997,15,71.61349346295145
232057.0,1997,33,35.10724131036376
232058.0,1997,3,11921.645019053016
232058.0,1997,9,0.0383995061035156
232058.0,1997,12,13299.759749578054
232058.0,1997,15,1872.5922243300608
232058.0,1997,24,71.35385655603339
232058.0,1997,33,298.26703248761044
232059.0,1997,3,21654.866540431925
232059.0,1997,12,5225.754050593616
232059.0,1997,15,340.978200569468
232059.0,1997,24,7.962209078430299
232059.0,1997,33,262.0833083638284
232060.0,1997,3,23947.41454402321
232060.0,1997,12,3110.672368129834
232060.0,1997,15,18.103426006897084
232060.0,1997,24,0.1260456525268554
232060.0,1997,33,422.4357610898461
232061.0,1997,3,24668.869535168065
232061.0,1997,12,427.1394448068332
232061.0,1997,15,41.16512022766108
232061.0,1997,33,2355.0516311153283
232062.0,1997,3,26602.42984242999
232062.0,1997,12,32.322738736510765
232062.0,1997,15,107.2452180680542
232062.0,1997,33,721.9986328554855
232063.0,1997,3,24332.102030129558
232063.0,1997,12,300.0005093003547
232063.0,1997,15,141.7187195347912
232063.0,1997,24,8.504152517883286
232063.0,1997,33,2638.0078846948345
232064.0,1997,3,26356.94854408408
232064.0,1997,12,166.01287404961886
232064.0,1997,15,143.39517240197767
232064.0,1997,33,692.0881411300675
232065.0,1997,3,25491.8470520584
232065.0,1997,12,1034.154139642587
232065.0,1997,15,281.25326034912257
232065.0,1997,24,5.616021474914589
232065.0,1997,33,464.2822519394572
232066.0,1997,3,22939.55122374118
232066.0,1997,12,499.14933841760745
232066.0,1997,15,2704.0724946918344
232066.0,1997,24,76.45376723108
232066.0,1997,30,2.100094751586855
232066.0,1997,33,957.4519053846884
232067.0,1997,3,22334.647660291877
232067.0,1997,12,135.2571543252551
232067.0,1997,15,4514.48810437008
232067.0,1997,24,30.914324077758184
232067.0,1997,33,48.51173723010247
232067.0,1997,41,0.0132278461914062
232068.0,1997,3,24560.64827120813
232068.0,1997,12,1243.815815272274
232068.0,1997,15,805.8844901609748
232068.0,1997,24,2.5892182303466824
232068.0,1997,33,67.18643031683358
232069.0,1997,3,1762.9235944372203
232069.0,1997,12,180.4779888310505
232069.0,1997,15,171.87391183379353
232069.0,1997,24,3.538712548767041
232069.0,1997,33,64.4424251556397
233057.0,1997,3,8799.321914103972
233057.0,1997,12,577.1423569533079
233057.0,1997,15,23.791237082702462
233057.0,1997,33,12.059142240661606
233058.0,1997,3,27173.615626012863
233058.0,1997,12,9.200112932678392
233058.0,1997,15,26.894542476135214
233058.0,1997,33,111.93106384851345
233059.0,1997,3,26599.47888303819
233059.0,1997,12,795.042961549887
233059.0,1997,15,23.18528265240476
233059.0,1997,33,74.56794959405535
233060.0,1997,3,18872.1384160606
233060.0,1997,12,7703.733250449485
233060.0,1997,15,14.37467402124025
233060.0,1997,33,908.7024666936884
233061.0,1997,3,25765.11165351691
233061.0,1997,12,978.393670088812
233061.0,1997,15,46.54056167126469
233061.0,1997,24,1.868144742553718
233061.0,1997,33,700.1874517356408
233062.0,1997,3,26474.003120698533
233062.0,1997,12,21.56463888214098
233062.0,1997,15,54.70590935211194
233062.0,1997,33,913.8870533678175
233063.0,1997,3,25426.439696482204
233063.0,1997,12,17.821638631652853
233063.0,1997,15,83.13937996319594
233063.0,1997,24,0.7249948247680694
233063.0,1997,33,1892.4794559180373
233064.0,1997,3,26586.741775426734
233064.0,1997,12,151.42336893676884
233064.0,1997,15,46.611604461547685
233064.0,1997,24,0.0488840241699218
233064.0,1997,33,572.7405303790905
233065.0,1997,3,26496.916601948746
233065.0,1997,12,256.0812648043198
233065.0,1997,15,146.4782355717767
233065.0,1997,24,5.029623940124515
233065.0,1997,25,3.0173917432861352
233065.0,1997,33,369.1660576100373
233066.0,1997,3,25605.833718666134
233066.0,1997,12,1014.1541269031504
233066.0,1997,15,366.8996259657592
233066.0,1997,24,1.0644277717284998
233066.0,1997,33,191.04119210858144
233067.0,1997,3,16427.86195537511
233067.0,1997,12,118.56783726025397
233067.0,1997,15,1900.118370785379
233067.0,1997,24,13.68122519293232
233067.0,1997,33,187.7219160286858
233068.0,1997,3,6023.063311265532
233068.0,1997,12,347.22271664215333
233068.0,1997,15,117.72433335888854
233068.0,1997,33,154.22487003771857
1057.0,1998,3,6223.951354387519
1057.0,1998,12,0.2373317836303711
1057.0,1998,15,12.673291948486344
1057.0,1998,33,34.04773711029015
1058.0,1998,3,13097.49929353276
1058.0,1998,12,20.86176951483155
1058.0,1998,15,23.76068886560052
1058.0,1998,33,33.570352458435046
1059.0,1998,3,16949.548082664467
1059.0,1998,12,35.15508828894036
1059.0,1998,15,34.86854360266109
1059.0,1998,33,32.484061155456565
1060.0,1998,3,25960.731353642623
1060.0,1998,12,498.8207363512312
1060.0,1998,15,38.244102906371786
1060.0,1998,33,1000.9085665126396
1061.0,1998,3,26945.266984804504
1061.0,1998,12,114.55479960266076
1061.0,1998,15,5.789764064575171
1061.0,1998,33,426.49623988196026
1062.0,1998,3,24992.38551944282
1062.0,1998,12,46.31793371289039
1062.0,1998,15,226.53176637475707
1062.0,1998,24,5.331731409789987
1062.0,1998,33,2194.191135928667
1063.0,1998,3,27222.75973463479
1063.0,1998,12,60.60961721856674
1063.0,1998,15,37.46379473468014
1063.0,1998,33,100.39494051055848
1064.0,1998,3,27216.03104123184
1064.0,1998,12,0.113801985168457
1064.0,1998,15,2.718690406860352
1064.0,1998,33,138.20996375573668
1065.0,1998,3,26932.232595521156
1065.0,1998,12,5.673863385192875
1065.0,1998,15,88.25091404370139
1065.0,1998,25,0.0132937622070312
1065.0,1998,33,251.21659597241023
1066.0,1998,3,26406.004016709303
1066.0,1998,12,42.51108597235159
1066.0,1998,15,685.7654409483142
1066.0,1998,33,44.50351193035876
1067.0,1998,3,9544.815581882687
1067.0,1998,12,2.204694540649413
1067.0,1998,15,3087.5617498642528
1067.0,1998,24,8.060333376464879
1067.0,1998,33,17.104290968749996
2057.0,1998,3,687.5587315439585
2057.0,1998,15,0.0570842807617187
2057.0,1998,33,0.2051438905029295
2059.0,1998,3,2925.354379040702
2059.0,1998,12,24.778751681457603
2059.0,1998,15,1.71269395355225
2059.0,1998,33,7.422919289489736
2060.0,1998,3,26808.05702306256
2060.0,1998,12,79.09446093725589
2060.0,1998,15,10.298329262939449
2060.0,1998,33,585.6966297340455
2061.0,1998,3,26419.96952387452
2061.0,1998,12,230.9987851961648
2061.0,1998,15,19.79037721044919
2061.0,1998,33,821.7708108648537
2062.0,1998,3,25962.13577723701
2062.0,1998,12,32.03981684979236
2062.0,1998,15,120.6462332615356
2062.0,1998,24,3.749877988220222
2062.0,1998,33,1346.1896394626076
2063.0,1998,3,26993.46613933752
2063.0,1998,12,2.4255956253662103
2063.0,1998,15,69.65360943096594
2063.0,1998,24,1.8662798204345936
2063.0,1998,33,352.75371598602464
2064.0,1998,3,27027.724196900774
2064.0,1998,12,1.462543108276369
2064.0,1998,15,61.90987073724413
2064.0,1998,33,265.5920447749004
2065.0,1998,3,27099.075419681703
2065.0,1998,12,1.502420788208005
2065.0,1998,15,41.72662345812982
2065.0,1998,33,134.38156162719747
2066.0,1998,3,26146.591330818028
2066.0,1998,12,7.21354806622314
2066.0,1998,15,855.791376634897
2066.0,1998,24,3.9606611364745854
2066.0,1998,33,165.1948609824829
2067.0,1998,3,20646.94121669245
2067.0,1998,12,1.8112566954956053
2067.0,1998,15,4891.968296576097
2067.0,1998,24,58.61847083319129
2067.0,1998,25,0.420994901550293
2067.0,1998,33,56.96702509136978
2068.0,1998,3,1711.1224801049898
2068.0,1998,12,0.3117420305175781
2068.0,1998,15,1029.8679007949845
2068.0,1998,24,5.581881473632837
2068.0,1998,33,7.645280934997555
3058.0,1998,3,20.78148961907808
3059.0,1998,3,18397.89399026889
3059.0,1998,12,54.8703386398313
3059.0,1998,15,6.506679765258794
3059.0,1998,33,210.74548017077691
3060.0,1998,3,26914.780206755506
3060.0,1998,12,120.97209968054328
3060.0,1998,15,9.7441494785156
3060.0,1998,33,453.4586027999119
3061.0,1998,3,26908.33587475504
3061.0,1998,12,11.685273856079098
3061.0,1998,15,1.575506300903319
3061.0,1998,33,570.9998139167225
3062.0,1998,3,26327.3807840741
3062.0,1998,12,45.865488961181725
3062.0,1998,15,65.56121330413873
3062.0,1998,24,4.856401088562036
3062.0,1998,33,1021.1848607023788
3063.0,1998,3,27166.89203089549
3063.0,1998,12,0.181054587890625
3063.0,1998,15,7.972464329772955
3063.0,1998,33,245.38436749963267
3064.0,1998,3,27201.73943264991
3064.0,1998,12,0.2603529093017577
3064.0,1998,15,25.255341030517545
3064.0,1998,33,129.6951168663319
3065.0,1998,3,26924.589340185168
3065.0,1998,12,1.5717336348876951
3065.0,1998,15,149.43103492041163
3065.0,1998,24,3.2302655349121205
3065.0,1998,33,198.3144608607524
3066.0,1998,3,26854.64607923836
3066.0,1998,12,1.8648810369873048
3066.0,1998,15,255.4455364172341
3066.0,1998,24,0.8509448040161093
3066.0,1998,33,66.38420557519547
3067.0,1998,3,26151.663096187134
3067.0,1998,12,0.8865756066284181
3067.0,1998,15,311.04622421393015
3067.0,1998,33,38.355428229431226
3068.0,1998,3,1992.4232938638088
3068.0,1998,12,0.0140501115722656
3068.0,1998,15,35.62722043383723
3068.0,1998,33,3.777771520690924
4059.0,1998,3,17243.27593039629
4059.0,1998,12,23.772755309143164
4059.0,1998,15,6.858957338195801
4059.0,1998,25,0.0232330965576171
4059.0,1998,33,111.43138822290034
4060.0,1998,3,24222.61559639497
4060.0,1998,12,14.935250443481529
4060.0,1998,15,6.507080844299322
4060.0,1998,33,187.6511076948229
4061.0,1998,3,12593.047837614582
4061.0,1998,12,0.630929875549317
4061.0,1998,15,0.1474454432373046
4061.0,1998,33,211.8631164614814
4062.0,1998,3,10797.406091425964
4062.0,1998,12,4.051186741271972
4062.0,1998,15,6.273971190124508
4062.0,1998,33,231.82627268304495
4063.0,1998,3,19015.04016927893
4063.0,1998,12,5.77002288812255
4063.0,1998,15,127.91105538293604
4063.0,1998,24,9.539475935913078
4063.0,1998,33,549.1704515124967
4064.0,1998,3,27240.777997744543
4064.0,1998,12,0.1032595231323242
4064.0,1998,15,44.82621966095435
4064.0,1998,33,72.15871240423574
4065.0,1998,3,26904.348055647275
4065.0,1998,12,13.737893048889214
4065.0,1998,15,172.3569694202189
4065.0,1998,24,0.207819072692871
4065.0,1998,33,186.88425851599035
4066.0,1998,3,25973.46620863924
4066.0,1998,12,4.092029615966794
4066.0,1998,15,1040.2905808056817
4066.0,1998,24,5.608321806091299
4066.0,1998,33,84.03077663934305
4067.0,1998,3,8961.308251416729
4067.0,1998,12,0.7548150024414063
4067.0,1998,15,25.112577398437537
4067.0,1998,33,16.962742173828136
5059.0,1998,3,1095.9283360300506
5059.0,1998,12,0.1662156717529296
5059.0,1998,15,0.3592701984863283
5059.0,1998,33,4.261185734863268
5060.0,1998,3,783.0546287440623
5060.0,1998,12,0.0938660364379883
5060.0,1998,15,0.0151968799438476
5060.0,1998,33,2.232156500549322
5063.0,1998,3,9053.80085222524
5063.0,1998,12,0.0347431672973632
5063.0,1998,15,7.494324883850068
5063.0,1998,33,98.56043793249523
5064.0,1998,3,27258.415050110834
5064.0,1998,12,0.540875504699707
5064.0,1998,15,8.818972942993161
5064.0,1998,33,66.41094976263452
5065.0,1998,3,26121.675304295182
5065.0,1998,12,4.264227196838383
5065.0,1998,15,1032.197167139985
5065.0,1998,24,16.919461843322487
5065.0,1998,33,102.3513467622076
5066.0,1998,3,23348.334516504485
5066.0,1998,12,3.1934309339599625
5066.0,1998,15,302.7584167863171
5066.0,1998,24,0.9026658104858408
5066.0,1998,33,54.30422718695054
5067.0,1998,3,1250.561486121721
5067.0,1998,12,0.0141162419433593
5067.0,1998,15,3.112893100524905
5067.0,1998,33,0.2443747031860351
6063.0,1998,3,182.32839734147404
6063.0,1998,12,0.2386518474731447
6063.0,1998,15,0.2618014181518558
6063.0,1998,33,3.686895766967782
6064.0,1998,3,4769.143294502623
6064.0,1998,12,1.2432738563232415
6064.0,1998,15,3.9636539663085872
6064.0,1998,33,10.301813898132307
6065.0,1998,3,11183.253518427637
6065.0,1998,12,0.126811317993164
6065.0,1998,15,48.31136168719454
6065.0,1998,33,4.801434734802245
